FREQ,Frequency,REP_CTY,Reporting country,INDICATOR_CT,Indicator (comparative table),MEASURE,Measure,UNIT_MEASURE,Unit of measure,INSTRUMENT_TYPE_CT,Instrument type (comparative table),WITH_AND_DEP,Withdrawals and deposits,TERMINAL_TYPE_CT,Terminal type (comparative table),CARD_TYPE,Card type,UNIT_MULT,Unit Multiplier,TABLE,TITLE_TS,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,TIME_FORMAT,Time Format,Series,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,IT,Italy,R,Withdrawals/deposits,V,Value,A,In USD,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,6,Millions,12,"Italy - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",3,Three,S,Summed through period,A,All users,,,A:IT:R:V:A:Z:B:Z:Z,NaN,195423.9984,236755.9265,215545.9166,214627.8861,223628.7581,237839.5601,227075.091,204601.3927,226408.9543,212045.9269
A,Annual,ES,Spain,M,Cashless payments,N,Number,G,Annual growth,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Spain - Number of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:ES:M:N:G:F:Z:Z:Z,,7.1491,18.1104,23.4066,22.6741,19.9585,27.8487,19.7254,8.3265,26.2685,11.959
A,Annual,NL,Netherlands,M,Cashless payments,V,Value,I,In % of GDP,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Netherlands - Value of Cashless payments, Other payment instruments",4,Four,S,Summed through period,A,All users,,,A:NL:M:V:I:J:Z:Z:Z,NaN,0,1.0423e-06,2.8985e-07,8.4705e-07,0,0,0,0,4.5946e-07,0.17822
A,Annual,TR,Türkiye,K,Accounts,V,Value,B,in USD per inhabitant,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,4b,Türkiye - Value of Accounts,0,Zero,E,End of period,A,All users,,,A:TR:K:V:B:Z:Z:Z:Z,6013.1269,6103.3808,6242.1413,5867.0371,5572.6293,6086.2043,5064.7238,5510.093,5930.3918,4973.2899,5952.2401
A,Annual,IT,Italy,M,Cashless payments,V,Value,T,Per day,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"Italy - Value of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:IT:M:V:T:D:Z:Z:Z,2391.1278,2117.3213,1937.9726,1498.3988,1453.0802,1358.8144,1324.5724,1150.7019,871.4439,952.545,831.7774
A,Annual,SE,Sweden,R,Withdrawals/deposits,V,Value,Q,Per inhabitant,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12d,"Sweden - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:SE:R:V:Q:Z:B:Z:Z,2901.4906,3426.5647,3325.4566,2024.3784,1498.2658,1679.4647,1606.6582,2208.7393,1722.7706,1657.1939,1520.9635
A,Annual,SG,Singapore,M,Cashless payments,V,Value,A,In USD,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Singapore - Value of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:SG:M:V:A:I:Z:Z:Z,1881.1067,1953.5755,2042.8199,1979.0928,2029.3273,2084.4237,2177.3502,2194.8511,1377.7307,1365.5902,1580.9945
A,Annual,DE,Germany,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,H,With cards issued inside the country at locations inside the country,Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Germany - Number of Withdrawals/deposits, With cards issued inside the country at locations inside the country",0,Zero,S,Summed through period,A,All users,,,A:DE:R:N:T:Z:H:Z:Z,750,745,720,727,727,709,705,683,591,556,533
A,Annual,BE,Belgium,M,Cashless payments,N,Number,T,Per day,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Belgium - Number of Cashless payments, Card and e-money payments, by card with a debit function",0,Zero,S,Summed through period,A,All users,,,A:BE:M:N:T:F:Z:Z:Z,2980,3202,3578,3495,4059,4285,5020,5592,6050,6837,7956
A,Annual,IT,Italy,M,Cashless payments,V,Value,S,Per transaction,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"Italy - Value of Cashless payments, Card and e-money payments, by card with a debit function",2,Two,S,Summed through period,A,All users,,,A:IT:M:V:S:F:Z:Z:Z,86.6896,85.3317,84.3164,70.7551,67.3673,66.1553,66.0533,59.5971,61.0022,56.5989,49.2295
A,Annual,FR,France,M,Cashless payments,V,Value,S,Per transaction,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"France - Value of Cashless payments, Other payment instruments",2,Two,S,Summed through period,A,All users,,,A:FR:M:V:S:J:Z:Z:Z,4823.2593,4730.4115,15896.0056,4480.4394,3589.1608,3624.1443,3675.1221,3336.8587,3120.8604,3463.3041,3098.8198
A,Annual,ES,Spain,R,Withdrawals/deposits,N,Number,M,in % of total withdrawals/deposits,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,10a,"Spain - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:N:M:Z:C:Z:Z,NaN,NaN,96.1725,94.3483,92.5668,91.187,89.0716,86.0185,82.7171,82.0041,86.429
A,Annual,MX,Mexico,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,12c,"Mexico - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",3,Three,S,Summed through period,A,All users,,,A:MX:R:V:S:Z:C:Z:Z,119.2738,127.4903,126.0751,110.3624,96.9546,100.4679,101.3355,103.9008,106.3749,113.1269,113.5044
A,Annual,SG,Singapore,M,Cashless payments,V,Value,H,Annual real growth,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Singapore - Value of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:SG:M:V:H:D:Z:Z:Z,-3.1019,2.0269,-4.2737,-0.67527,-4.9979,0.18805,-1.1454,-13.3191,-24.317,0.59723,-10.3415
A,Annual,GB,United Kingdom,M,Cashless payments,N,Number,L,in % of total cashless payments,G,"Card and e-money payments, by card with a delayed debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"United Kingdom - Number of Cashless payments, Card and e-money payments, by card with a delayed debit function",2,Two,S,Summed through period,A,All users,,,A:GB:M:N:L:G:Z:Z:Z,2.0217,1.9314,1.8049,1.6169,1.4151,1.3298,1.256,1.15,1.1217,0.89744,1.0675
A,Annual,FR,France,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,10c,"France - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:FR:R:N:Q:Z:C:Z:Z,NaN,25.098,24.4321,25.9163,25.2831,23.6463,22.6405,21.8824,16.9758,17.0944,17.2712
A,Annual,JP,Japan,M,Cashless payments,V,Value,I,In % of GDP,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Japan - Value of Cashless payments, Card and e-money payments, by card with a credit function",4,Four,S,Summed through period,A,All users,,,A:JP:M:V:I:H:Z:Z:Z,8.1295,8.2153,8.9178,9.2623,9.9063,10.554,11.9806,13.1618,13.7933,14.6619,16.7574
A,Annual,TR,Türkiye,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,12b,"Türkiye - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:TR:R:V:H:Z:C:Z:Z,,8.0817,5.0789,7.4099,10.2202,0.73091,1.4813,2.3612,-2.3061,-1.9214,-7.6004
A,Annual,BE,Belgium,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,0,Units,12b,"Belgium - Value of Withdrawals/deposits, Cash deposits at locations inside and outside the country",2,Two,S,Summed through period,A,All users,,,A:BE:R:V:H:Z:G:Z:Z,,NaN,NaN,-34.1776,-2.2579,-5.2699,31.9981,-6.2364,-27.6886,-2.8614,34.9479
A,Annual,RU,Russia,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,H,With cards issued inside the country at locations inside the country,Z,Not applicable,Z,Not applicable,0,Units,12c,"Russia - Value of Withdrawals/deposits, With cards issued inside the country at locations inside the country",3,Three,S,Summed through period,A,All users,,,A:RU:R:V:S:Z:H:Z:Z,NaN,NaN,204.8963,114.8812,119.7691,160.0366,NaN,NaN,NaN,NaN,NaN
A,Annual,IT,Italy,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,10c,"Italy - Number of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:IT:R:N:Q:Z:B:Z:Z,NaN,13.2943,15.8566,16.8273,16.7928,17.1218,17.1798,16.9991,13.6165,14.2558,15.2626
A,Annual,IT,Italy,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,B,"POS, EFTPOS",Z,Not applicable,3,Thousands,14,"Italy - Number of Terminals, POS, EFTPOS",0,Zero,E,End of period,A,All users,,,A:IT:U:N:N:Z:Z:B:Z,1510.609,1584.189,1847.461,1979.424,2226.131,2462.978,3171.174,3589.609,3694.835,3883.229,3673.799
A,Annual,ZA,South Africa,M,Cashless payments,N,Number,Q,Per inhabitant,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"South Africa - Number of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:ZA:M:N:Q:B:Z:Z:Z,12.4511,12.5629,12.7612,13.3466,13.9894,14.2809,15.1077,16.0775,18.2072,21.2257,24.5824
A,Annual,NL,Netherlands,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,0,Units,10c,"Netherlands - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:NL:R:N:Q:Z:D:Z:Z,NaN,NaN,0.49709,0.82023,0.91094,0.84901,7.63,6.7852,0.79559,0.89793,1.382
A,Annual,AR,Argentina,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,12b,"Argentina - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:AR:R:V:H:Z:C:Z:Z,,18.0102,7.8237,13.7684,-3.5637,1.7147,-10.1189,-12.3419,16.6558,0.12199,-13.8746
A,Annual,BE,Belgium,J,Branches or offices,N,Number,R,Per million inhabitants,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,4a,Belgium - Number of Branches or offices,3,Three,E,End of period,A,All users,,,A:BE:J:N:R:Z:Z:Z:Z,465.4054,456.1923,754.3938,715.655,723.6354,682.1378,618.3186,580.0052,527.9924,498.1008,508.5485
A,Annual,GB,United Kingdom,M,Cashless payments,N,Number,G,Annual growth,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"United Kingdom - Number of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:GB:M:N:G:D:Z:Z:Z,-15.1546,-13.8518,-11.5656,-12.9187,-13.7363,-14.862,-14.7132,-20.4678,-31.9853,-18.9189,-14
A,Annual,BR,Brazil,M,Cashless payments,N,Number,T,Per day,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Brazil - Number of Cashless payments, Direct debits",0,Zero,S,Summed through period,A,All users,,,A:BR:M:N:T:C:Z:Z:Z,11614,13571,15225,14869,14618,14683,17613,16475,16720,18387,21127
A,Annual,BR,Brazil,M,Cashless payments,N,Number,T,Per day,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Brazil - Number of Cashless payments, All Card and e-money payments",0,Zero,S,Summed through period,A,All users,,,A:BR:M:N:T:E:Z:Z:Z,23259,26796,30176,32459,35161,39652,45677,57532,60984,82712,106962
A,Annual,FR,France,R,Withdrawals/deposits,V,Value,I,In % of GDP,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,0,Units,11,"France - Value of Withdrawals/deposits, All",2,Two,S,Summed through period,A,All users,,,A:FR:R:V:I:Z:A:Z:Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1315,6.8973,6.7567
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,G,Annual growth,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,5,"Netherlands - Number of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:NL:M:N:G:A:Z:Z:Z,3.1909,9.816,1.5872,5.3333,5.5955,8.6966,11.6258,8.1952,-2.426,5.7788,NaN
A,Annual,IN,India,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,F,With cards issued outside the country,Z,Not applicable,Z,Not applicable,6,Millions,10,"India - Number of Withdrawals/deposits, With cards issued outside the country",3,Three,S,Summed through period,A,All users,,,A:IN:R:N:N:Z:F:Z:Z,NaN,2.467,2.449,2.312,2.427,2.654,2.451,2.468,1.566,1.16,1.586
A,Annual,AU,Australia,M,Cashless payments,N,Number,Q,Per inhabitant,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Australia - Number of Cashless payments, Other payment instruments",3,Three,S,Summed through period,A,All users,,,A:AU:M:N:Q:J:Z:Z:Z,14.4979,14.9515,15.4401,15.7388,15.8347,15.9236,16.5159,16.0855,15.6392,15.5689,15.0832
A,Annual,IN,India,N,Fast payments,N,Number,Q,Per inhabitant,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6e,"India - Number of Fast payments, All",2,Two,S,Summed through period,A,All users,,,A:IN:N:N:Q:A:Z:Z:Z,0.00099757,0.012281,0.061859,0.17211,0.40387,1.465,5.3552,9.8214,16.124,31.4713,57.5797
A,Annual,SE,Sweden,M,Cashless payments,V,Value,H,Annual real growth,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Sweden - Value of Cashless payments, All Card and e-money payments",3,Three,S,Summed through period,A,All users,,,A:SE:M:V:H:E:Z:Z:Z,,6.0525,9.1524,-6.5092,8.3976,-3.6971,7.6565,2.5588,-9.4344,6.4596,3.0704
A,Annual,HK,Hong Kong SAR,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,F,"Cards, with an e-money function,all",3,Thousands,13,"Hong Kong SAR - Number of Cards, Cards, with an e-money function,all",0,Zero,E,End of period,A,All users,,,A:HK:T:N:N:Z:Z:Z:F,NaN,NaN,NaN,NaN,40491,46730,56102,63123,63911,66443,61467
A,Annual,SA,Saudi Arabia,C,GDP per capita,V,Value,B,in USD per inhabitant,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,1,Saudi Arabia - Value of GDP per capita,2,Two,S,Summed through period,A,All users,,,A:SA:C:V:B:Z:Z:Z:Z,28346.5094,27287.811,27073.0531,22446.2549,21511.589,23080.4484,28036.0284,27892.839,23271.4033,28396.0901,34454.1973
A,Annual,RU,Russia,M,Cashless payments,N,Number,L,in % of total cashless payments,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Russia - Number of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:RU:M:N:L:D:Z:Z:Z,1.6465e-05,0,0,0,0,0,0,0,0,NaN,NaN
A,Annual,FR,France,M,Cashless payments,V,Value,A,In USD,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"France - Value of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:FR:M:V:A:B:Z:Z:Z,29785657.792,30193140.5114,30164780.7985,25912049.3383,26216437.8962,27133636.6721,28551229.5448,28167196.6591,37307547.2042,43973666.4137,40871206.259
A,Annual,DE,Germany,M,Cashless payments,N,Number,N,Units,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Germany - Number of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:DE:M:N:N:B:Z:Z:Z,6151.03,6217.392,5633.104,6019.733,6186.156,6298.557,6468.172,6677.339,6898.448,7135.893,7158.86
A,Annual,HK,Hong Kong SAR,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,E,"Cards, with a credit function",3,Thousands,13,"Hong Kong SAR - Number of Cards, Cards, with a credit function",0,Zero,E,End of period,A,All users,,,A:HK:T:N:N:Z:Z:Z:E,17437,18123,18510,19044,19184,18876,19460,19708,19369,19049,19489
A,Annual,SE,Sweden,U,Terminals,N,Number,G,Annual growth,Z,Not applicable,Z,Not applicable,D,"ATMs, all",Z,Not applicable,0,Units,14a,"Sweden - Number of Terminals, All ATMs",2,Two,E,End of period,A,All users,,,A:SE:U:N:G:Z:Z:D:Z,-4.2064,-5.24,-0.18536,1.6713,-13.242,-6.8421,0.6403,-6.1377,-3.748,-4.5568,-7.6389
A,Annual,IT,Italy,M,Cashless payments,V,Value,Q,Per inhabitant,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Italy - Value of Cashless payments, Direct debits",2,Two,S,Summed through period,A,All users,,,A:IT:M:V:Q:C:Z:Z:Z,8221.5493,7850.8845,6967.7271,6604.2587,6720.9563,7547.2631,8834.3737,8664.919,8219.2236,10312.8711,10160.938
A,Annual,ES,Spain,M,Cashless payments,V,Value,I,In % of GDP,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Spain - Value of Cashless payments, Cheques",4,Four,S,Summed through period,A,All users,,,A:ES:M:V:I:D:Z:Z:Z,39.0999,33.7351,37.7724,38.4522,38.9213,40.9694,27.5708,24.992,20.358,19.4001,14.4499
A,Annual,BE,Belgium,M,Cashless payments,V,Value,T,Per day,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,7,"Belgium - Value of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:BE:M:V:T:A:Z:Z:Z,13479.0834,15128.2499,25075.1995,19115.7243,18775.4666,19163.0249,23564.913,25984.8195,25207.3346,28662.6115,25460.7004
A,Annual,HK,Hong Kong SAR,M,Cashless payments,N,Number,T,Per day,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Hong Kong SAR - Number of Cashless payments, Card and e-money payments, by card with a credit function",0,Zero,S,Summed through period,A,All users,,,A:HK:M:N:T:H:Z:Z:Z,1183,1266,1321,1413,1524,1713,1993,2261,2301,2524,2543
A,Annual,AR,Argentina,M,Cashless payments,V,Value,S,Per transaction,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"Argentina - Value of Cashless payments, Card and e-money payments, by card with a credit function",2,Two,S,Summed through period,A,All users,,,A:AR:M:V:S:H:Z:Z:Z,70.3334,74.0916,65.6673,77.1433,61.4282,69.7972,54.0729,43.0903,45.1298,39.7607,48.6024
A,Annual,JP,Japan,U,Terminals,N,Number,G,Annual growth,Z,Not applicable,Z,Not applicable,A,"POS, all",Z,Not applicable,0,Units,14a,"Japan - Number of Terminals, All POS",2,Two,E,End of period,A,All users,,,A:JP:U:N:G:Z:Z:A:Z,0.44227,3.9122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,Annual,AU,Australia,M,Cashless payments,N,Number,G,Annual growth,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,5,"Australia - Number of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:AU:M:N:G:A:Z:Z:Z,8.0964,8.942,7.918,9.6665,10.736,11.3924,6.542,9.1529,4.3005,10.7041,10.8962
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,Q,Per inhabitant,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Netherlands - Number of Cashless payments, Other payment instruments",3,Three,S,Summed through period,A,All users,,,A:NL:M:N:Q:J:Z:Z:Z,NaN,0,0,0.054741,0.019201,0.01833,0.018052,0.015393,0.0091164,0.007873,0.17447
A,Annual,IT,Italy,M,Cashless payments,V,Value,Q,Per inhabitant,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Italy - Value of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:IT:M:V:Q:E:Z:Z:Z,2900.3744,3112.2571,3425.0838,3209.1369,3583.7008,3844.8048,4604.1853,4874.5627,5108.8771,6443.9737,6963.4775
A,Annual,GB,United Kingdom,M,Cashless payments,V,Value,L,in % of total cashless payments,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8a,"United Kingdom - Value of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:GB:M:V:L:B:Z:Z:Z,96.8429,96.8356,96.6705,96.6021,96.8782,97.2241,97.1983,97.1938,97.7935,97.5495,97.7824
